id;spec;job_title;city;employer;schedule;skills;experience;published;salary_from;salary_to;currency
78912934;Финансовый аналитик;Аналитик (финансовые риски);Москва;Ростелеком;;sql, vba, sas, oracle pl/sql, аналитическое мышление;От 1 года до 3 лет;2023-04-25;;;
79740706;Финансовый аналитик;Главный специалист по кредитованию юридических лиц (аналитик) Анализ финансовой деятельности Юр. лиц;Москва;Алеф-Банк;;документальное сопровождение, ms powerpoint, пользователь пк, работа с большим объемом информации, ms internet explorer;От 3 до 6 лет;2023-04-27;90000;120000;RUR
76538298;Финансовый аналитик;Финансовый бизнес-партнёр (аналитика HR);Москва;Тинькофф;;;От 1 года до 3 лет;2023-04-24;;;
79499449;Финансовый аналитик;Аналитик данных (финансовое направление);Москва;ТрансЛом;;;От 3 до 6 лет;2023-04-24;145000;;RUR
76753895;Финансовый аналитик;Аналитик Департамента финансового консультирования;Москва;АТОН;;;От 1 года до 3 лет;2023-04-24;;;
79731858;Финансовый аналитик;Financial Analyst;Москва;Yakov & Partners;;financial controlling, английский язык, 1с: бухгалтерия, data analysis;От 1 года до 3 лет;2023-04-24;;;
79448040;Финансовый аналитик;Finance Analyst;Москва;АгроТерра, группа компаний;;прогнозирование, ms powerpoint, анализ рынка, стратегическое мышление, финансовый анализ, финансовое моделирование, ms excel;Более 6 лет;2023-04-20;;;
79676616;Финансовый аналитик;Заместитель финансового директора/Главный аналитик;Москва;СК Сбербанк страхование жизни;;;От 3 до 6 лет;2023-04-21;;;
79609762;Финансовый аналитик;Стажер в команду финансового моделирования и аналитики;Москва;Ренессанс Банк;;;Нет опыта;2023-04-20;;;
76228451;Финансовый аналитик;Главный эксперт (Управленческая отчетность и финансовый анализ корпоративного бизнеса);Москва;UniCredit Bank;;управленческая отчетность, высшее образование, английский язык (upper-intermediate), уверенный пользователь ms office, английский язык (intermediate);От 3 до 6 лет;2023-04-17;;;
79240111;Финансовый аналитик;Младший специалист отдела финансового анализа;Москва;PRIDEX Group;;ms excel;Нет опыта;2023-04-13;;;
79168597;Финансовый аналитик;Финансовый бизнес-аналитик ИТ;Москва;Selecty;;;От 1 года до 3 лет;2023-04-11;;;
79227646;Финансовый аналитик;Аналитик по финансовому планированию и анализу / Finance Planning&Analysis Analyst;Москва;Savencia;;ifrs, budgeting, ms excel, analytical skills, business analysis, financial analysis, английский язык, financial modelling;От 3 до 6 лет;2023-04-12;;;
78201381;Финансовый аналитик;Financial Analyst for FinTech;Москва;Мунэксперт;;;От 1 года до 3 лет;2023-04-12;120000;160000;RUR
79154695;Финансовый аналитик;Ведущий аналитик по финансовой отчетности МСФО;Москва;ВСК, САО;;работа с большим объемом информации, think-cell, powerpoint, финансовая отчётность, мсфо, основы sql;От 1 года до 3 лет;2023-04-11;;;
79123525;Финансовый аналитик;Ведущий специалист управления финансовой аналитики;Москва;МОРСКОЙ БАНК;;;От 3 до 6 лет;2023-04-10;;;
77851497;Финансовый аналитик;Менеджер Отдела финансовой аналитики продаж;Москва;ЛУКОЙЛ;;английский язык, подготовка презентаций, анализ финансовых показателей, аналитическое мышление, power bi, ms excel;От 3 до 6 лет;2023-04-07;;;
75823071;Финансовый аналитик;Аналитик данных (финансовые рынки);Москва;Центральный банк Российской Федерации;;python, vba, sql, olap (online analytical processing), аналитические исследования;От 3 до 6 лет;2023-04-09;;;
78961210;Финансовый аналитик;Ведущий экономист Управления планирования и финансового анализа;Москва;СБЕР;;;От 1 года до 3 лет;2023-04-05;;;
78851291;Финансовый аналитик;Старший специалист по финансовому анализу;Москва;Ростелеком - Центры обработки данных;;;От 1 года до 3 лет;2023-04-03;;;
71160140;Финансовый аналитик;Менеджер по стратегическому планированию и финансовому анализу;Москва;Ренессанс cтрахование, Группа;;sql, работа с большим объемом информации, ms excel, анализ текущих финансовых показателей, финансовое моделирование, стратегическое планирование, прогнозирование, страхование;От 3 до 6 лет;2023-03-30;;;
78726853;Финансовый аналитик;Финансовый бизнес-аналитик (IT блок);Москва;Крупная российская компания;;управление проектами, scrum, ms project, agile project management, английский язык, финансовые модели, тсо;От 3 до 6 лет;2023-03-30;;;
78716461;Финансовый аналитик;Financial Analyst;Москва;Abbott Laboratories;;;От 1 года до 3 лет;2023-03-30;;;
79183100;Финансовый аналитик;Старший финансовый аналитик (коммерческие финансы);Москва;Бирюкова Елена Евгеньевна;;;От 3 до 6 лет;2023-04-27;230000;250000;RUR
