id;spec;job_title;city;employer;schedule;skills;experience;published;salary_from;salary_to;currency
78156736;Бизнес-аналитик;Бизнес-аналитик продуктовой команды;Москва;Азбука вкуса;;atlassian jira, erp, ms dynamics nav, jira, agile, slack, 1c;От 1 года до 3 лет;2023-04-13;;;
72799738;Бизнес-аналитик;Системный аналитик/ Бизнес-аналитик;Москва;Национальный расчетный депозитарий;;bpmn, epc, idef0, uml, atlassian jira, redmine, xml, xsd, ценные бумаги, системный анализ, бизнес-анализ;От 3 до 6 лет;2023-04-13;;;
76481216;Бизнес-аналитик;Бизнес-аналитик Битрикс 24;Москва;ПСБ Лизинг;;бизнес-анализ, разработка инструкций, оптимизация бизнес-процессов, разработка технических заданий, моделирование бизнес процессов, анализ данных, bpmn, аналитическое мышление;От 3 до 6 лет;2023-04-13;;;
77892455;Бизнес-аналитик;Бизнес-аналитик розничной сети;Москва;Лаборатория Гемотест;;;От 1 года до 3 лет;2023-04-13;150000;150000;RUR
77540596;Бизнес-аналитик;Аналитик-консультант (Бизнес-аналитик);Москва;МСУ-1;;;От 1 года до 3 лет;2023-04-13;;;
78856101;Бизнес-аналитик;Аналитик бизнес-процессов;Москва;Перекрёсток;;;От 1 года до 3 лет;2023-04-18;;;
76940812;Бизнес-аналитик;Бизнес-аналитик (Стрим эксплуатация активов);Москва;Bimeister;;бизнес-анализ, sql, atlassian confluence;От 1 года до 3 лет;2023-04-14;;;
78999839;Бизнес-аналитик;Бизнес-аналитик;Москва;AUXO (Атос АйТи Солюшенс энд Сервисез);;;От 1 года до 3 лет;2023-04-06;;;
79119403;Бизнес-аналитик;Бизнес-аналитик Creatio;Москва;Wanted;;бизнес-анализ, creatio, формирование управленческой отчетности;От 3 до 6 лет;2023-04-10;;220000;RUR
72106926;Бизнес-аналитик;Бизнес-аналитик;Москва;Совкомбанк Лизинг;;;От 1 года до 3 лет;2023-04-06;;;
79115002;Бизнес-аналитик;Бизнес-аналитик СЭД;Москва;Текора;;uml, aris, разработка технических заданий, idef, моделирование бизнес процессов;От 3 до 6 лет;2023-04-10;;;
78984637;Бизнес-аналитик;Бизнес-аналитик;Москва;Правительство Москвы;;;От 1 года до 3 лет;2023-04-06;;;
79410942;Бизнес-аналитик;Бизнес-аналитик (развитие процессов загрузки данных в БКИ);Москва;Тинькофф;;работа в команде, sql, ms sql, xml, анализ данных;От 1 года до 3 лет;2023-04-17;;;
77811702;Бизнес-аналитик;Ведущий бизнес-аналитик;Москва;Седрус;;маркетинговые исследования, b2b исследования, маркетинговый анализ, анализ рынка, spss, swot анализ, pest-анализ, стратегический маркетинг, бизнес-моделирование, статистический анализ, аналитическое мышление, макросы, аналитические исследования, мониторинг рынка, анализ конкурентной среды, конкурентная аналитика, отчетность, разработка маркетинговой стратегии, развитие продаж, маркетинговое планирование;От 3 до 6 лет;2023-04-10;;;
77687356;Бизнес-аналитик;Ведущий бизнес-аналитик;Москва;Pony Express;;;От 3 до 6 лет;2023-04-10;;;
78376768;Бизнес-аналитик;Бизнес аналитик по развитию цифровых кредитных продуктов;Москва;ПСБ (Промсвязьбанк);;;От 1 года до 3 лет;2023-04-16;;;
75921297;Бизнес-аналитик;Бизнес-Аналитик (Competitive Center);Москва;Cloud;;бизнес-анализ, стратегический анализ, аналитические исследования, бенчмаркинг, анализ бизнес показателей, бизнес-консультирование, аналитика;От 1 года до 3 лет;2023-04-12;;;
79392293;Бизнес-аналитик;Главный аналитик Управления коммерческой эффективности и бизнес-аналитики;Москва;Альфа-Банк;;ms sql, oracle, подготовка данных, ms excel, power bi;От 1 года до 3 лет;2023-04-17;;;
79386802;Бизнес-аналитик;Бизнес-аналитик (продуктовая ИТ-компания, bpm-система, удаленно);Москва;Первая Форма;;;От 3 до 6 лет;2023-04-17;;140000;RUR
79225928;Бизнес-аналитик;Бизнес-аналитик (аналитик данных);Москва;СБЕР;;;От 1 года до 3 лет;2023-04-12;204284;;RUR
79224667;Бизнес-аналитик;Бизнес-аналитик 1С;Москва;FRESH AUTO;;альфа-авто, бизнес-анализ, uml, bpmn, epc, разработка инструкций, работа в команде;От 3 до 6 лет;2023-04-12;;;
